MAP=/home/rosmaster/MarvelmindSoft/Dashboard/linux/x86/maps/map_2021_05_11__2020.ini
1620764451671,771,5629890,4,16.828,-29.889,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764451929,258,5630148,4,16.828,-29.888,0.000,3,1.293,5,1.488,255,0,0,0,0,
1620764452083,154,5630302,4,16.828,-29.888,0.000,3,1.291,5,1.491,255,0,0,0,0,
1620764452331,248,5630550,4,16.827,-29.888,0.000,3,1.291,5,1.484,255,0,0,0,0,
1620764452413,82,5630632,4,16.827,-29.888,0.000,3,1.291,5,1.484,255,0,0,0,0,
1620764452570,157,5630789,4,16.828,-29.886,0.000,3,1.293,5,1.487,255,0,0,0,0,
1620764453130,560,5631349,4,16.828,-29.886,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764453294,164,5631513,4,16.828,-29.886,0.000,3,1.289,5,1.484,255,0,0,0,0,
1620764454503,1209,5632722,4,16.828,-29.886,0.000,3,1.292,5,1.488,255,0,0,0,0,
1620764454690,187,5632909,4,16.828,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764455143,453,5633362,4,16.828,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764455329,186,5633548,4,16.828,-29.887,0.000,3,1.294,5,1.488,255,0,0,0,0,
1620764455505,176,5633724,4,16.828,-29.887,0.000,3,1.292,5,1.489,255,0,0,0,0,
1620764455821,316,5634040,4,16.828,-29.887,0.000,3,1.294,5,1.489,255,0,0,0,0,
1620764456225,404,5634444,4,16.829,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764456305,80,5634524,4,16.829,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764456402,97,5634621,4,16.829,-29.886,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764456554,152,5634773,5,15.650,-30.790,0.000,255,0,0,0,0,
1620764456554,0,5634773,3,17.751,-30.790,0.000,255,0,0,0,0,
1620764456642,88,5634861,4,16.828,-29.886,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764457054,412,5635273,4,16.827,-29.887,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764457384,330,5635603,4,16.827,-29.887,0.000,3,1.291,5,1.483,255,0,0,0,0,
1620764457687,303,5635906,4,16.827,-29.887,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764457761,74,5635980,4,16.827,-29.887,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764457926,165,5636145,4,16.827,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764458169,243,5636388,4,16.827,-29.887,0.000,3,1.293,5,1.487,255,0,0,0,0,
1620764458258,89,5636477,4,16.827,-29.888,0.000,3,1.294,5,1.482,255,0,0,0,0,
1620764458423,165,5636642,4,16.827,-29.888,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764458814,391,5637033,4,16.828,-29.888,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764459143,329,5637362,4,16.827,-29.888,0.000,3,1.288,5,1.487,255,0,0,0,0,
1620764459381,238,5637600,4,16.827,-29.887,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764459934,553,5638153,4,16.827,-29.887,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764460697,763,5638916,4,16.828,-29.886,0.000,3,1.293,5,1.489,255,0,0,0,0,
1620764460842,145,5639061,4,16.828,-29.887,0.000,3,1.293,5,1.489,255,0,0,0,0,
1620764461257,415,5639476,4,16.829,-29.887,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764461651,394,5639870,4,16.829,-29.887,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764461889,238,5640108,4,16.829,-29.887,0.000,3,1.291,5,1.488,255,0,0,0,0,
1620764462209,320,5640428,4,16.829,-29.887,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764462597,388,5640816,4,16.828,-29.888,0.000,3,1.294,5,1.486,255,0,0,0,0,
1620764462676,79,5640895,4,16.828,-29.888,0.000,3,1.295,5,1.483,255,0,0,0,0,
1620764462758,82,5640977,4,16.828,-29.886,0.000,3,1.295,5,1.483,255,0,0,0,0,
1620764463256,498,5641475,4,16.827,-29.886,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764463676,420,5641895,4,16.828,-29.886,0.000,3,1.288,5,1.485,255,0,0,0,0,
1620764463903,227,5642122,4,16.828,-29.886,0.000,3,1.292,5,1.490,255,0,0,0,0,
1620764464069,166,5642288,4,16.828,-29.886,0.000,3,1.292,5,1.489,255,0,0,0,0,
1620764464636,567,5642855,4,16.828,-29.886,0.000,3,1.294,5,1.488,255,0,0,0,0,
1620764464933,297,5643152,4,16.828,-29.886,0.000,3,1.291,5,1.484,255,0,0,0,0,
1620764465336,403,5643555,4,16.828,-29.886,0.000,3,1.292,5,1.490,255,0,0,0,0,
1620764465910,574,5644129,4,16.828,-29.886,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764466601,691,5644820,5,15.650,-30.790,0.000,255,0,0,0,0,
1620764466601,0,5644820,3,17.751,-30.790,0.000,255,0,0,0,0,
1620764467669,1068,5645888,4,16.828,-29.886,0.000,3,1.291,5,1.483,255,0,0,0,0,
1620764467823,154,5646042,4,16.828,-29.886,0.000,3,1.291,5,1.483,255,0,0,0,0,
1620764467955,132,5646174,4,16.828,-29.886,0.000,3,1.289,5,1.481,255,0,0,0,0,
1620764468166,211,5646385,4,16.828,-29.886,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764468317,151,5646536,4,16.828,-29.886,0.000,3,1.293,5,1.485,255,0,0,0,0,
1620764468446,129,5646665,4,16.828,-29.886,0.000,3,1.294,5,1.489,255,0,0,0,0,
1620764468543,97,5646762,4,16.828,-29.887,0.000,3,1.294,5,1.489,255,0,0,0,0,
1620764468950,407,5647169,4,16.828,-29.888,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764469418,468,5647637,4,16.829,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764469562,144,5647781,4,16.829,-29.887,0.000,3,1.293,5,1.488,255,0,0,0,0,
1620764469798,236,5648017,4,16.829,-29.887,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764470182,384,5648401,4,16.829,-29.887,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764470424,242,5648643,4,16.829,-29.887,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764470797,373,5649016,4,16.829,-29.887,0.000,3,1.292,5,1.490,255,0,0,0,0,
1620764470885,88,5649104,4,16.829,-29.887,0.000,3,1.292,5,1.490,255,0,0,0,0,
1620764471195,310,5649414,4,16.828,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764471333,138,5649552,4,16.828,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764471497,164,5649716,4,16.828,-29.887,0.000,3,1.292,5,1.483,255,0,0,0,0,
1620764471664,167,5649883,4,16.828,-29.886,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764471904,240,5650123,4,16.828,-29.886,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764472142,238,5650361,4,16.827,-29.887,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764472388,246,5650607,4,16.827,-29.887,0.000,3,1.293,5,1.483,255,0,0,0,0,
1620764472543,155,5650762,4,16.827,-29.887,0.000,3,1.288,5,1.483,255,0,0,0,0,
1620764473202,659,5651421,4,16.828,-29.887,0.000,3,1.294,5,1.486,255,0,0,0,0,
1620764473423,221,5651642,4,16.828,-29.888,0.000,3,1.294,5,1.490,255,0,0,0,0,
1620764473571,148,5651790,4,16.827,-29.888,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764473717,146,5651936,4,16.827,-29.889,0.000,3,1.294,5,1.487,255,0,0,0,0,
1620764473884,167,5652103,4,16.827,-29.889,0.000,3,1.293,5,1.483,255,0,0,0,0,
1620764474249,365,5652468,4,16.827,-29.888,0.000,3,1.291,5,1.483,255,0,0,0,0,
1620764474262,13,5652481,4,16.827,-29.888,0.000,3,1.291,5,1.483,255,0,0,0,0,
1620764474513,251,5652732,4,16.828,-29.888,0.000,3,1.290,5,1.487,255,0,0,0,0,
1620764474797,284,5653016,4,16.829,-29.888,0.000,3,1.287,5,1.486,255,0,0,0,0,
1620764474949,152,5653168,4,16.829,-29.889,0.000,3,1.288,5,1.486,255,0,0,0,0,
1620764475170,221,5653389,4,16.829,-29.889,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764475320,150,5653539,4,16.829,-29.889,0.000,3,1.293,5,1.490,255,0,0,0,0,
1620764475409,89,5653628,4,16.829,-29.889,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764476168,759,5654387,4,16.829,-29.889,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764476262,94,5654481,4,16.829,-29.889,0.000,3,1.292,5,1.482,255,0,0,0,0,
1620764476419,157,5654638,4,16.829,-29.888,0.000,3,1.288,5,1.489,255,0,0,0,0,
1620764476580,161,5654799,4,16.828,-29.887,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764476722,142,5654941,5,15.650,-30.790,0.000,255,0,0,0,0,
1620764476722,0,5654941,3,17.751,-30.790,0.000,255,0,0,0,0,
1620764476722,0,5654941,4,16.828,-29.886,0.000,3,1.288,5,1.485,255,0,0,0,0,
1620764477064,342,5655283,4,16.827,-29.886,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764477286,222,5655505,4,16.828,-29.886,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764477515,229,5655734,4,16.828,-29.887,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764477801,286,5656020,4,16.829,-29.888,0.000,3,1.293,5,1.484,255,0,0,0,0,
1620764479302,1501,5657521,4,16.829,-29.888,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764479642,340,5657861,4,16.828,-29.888,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764480047,405,5658266,4,16.828,-29.888,0.000,3,1.288,5,1.483,255,0,0,0,0,
1620764480190,143,5658409,4,16.828,-29.888,0.000,3,1.288,5,1.483,255,0,0,0,0,
1620764480421,231,5658640,4,16.828,-29.887,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764480639,218,5658858,4,16.828,-29.887,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764480934,295,5659153,4,16.827,-29.888,0.000,3,1.289,5,1.483,255,0,0,0,0,
1620764481159,225,5659378,4,16.827,-29.889,0.000,3,1.287,5,1.484,255,0,0,0,0,
1620764482028,869,5660247,4,16.827,-29.890,0.000,3,1.292,5,1.482,255,0,0,0,0,
1620764482316,288,5660535,4,16.827,-29.890,0.000,3,1.292,5,1.488,255,0,0,0,0,
1620764482385,69,5660604,4,16.827,-29.890,0.000,3,1.291,5,1.488,255,0,0,0,0,
1620764482687,302,5660906,4,16.827,-29.890,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764482918,231,5661137,4,16.827,-29.890,0.000,3,1.293,5,1.483,255,0,0,0,0,
1620764483012,94,5661231,4,16.827,-29.890,0.000,3,1.292,5,1.483,255,0,0,0,0,
1620764483444,432,5661663,4,16.827,-29.890,0.000,3,1.292,5,1.483,255,0,0,0,0,
1620764483557,113,5661776,4,16.827,-29.889,0.000,3,1.288,5,1.482,255,0,0,0,0,
1620764483936,379,5662155,4,16.828,-29.888,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764484065,129,5662284,4,16.827,-29.888,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764484200,135,5662419,4,16.827,-29.889,0.000,3,1.292,5,1.488,255,0,0,0,0,
1620764484340,140,5662559,4,16.827,-29.889,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764484645,305,5662864,4,16.827,-29.888,0.000,3,1.293,5,1.487,255,0,0,0,0,
1620764484797,152,5663016,4,16.828,-29.887,0.000,3,1.289,5,1.486,255,0,0,0,0,
1620764485457,660,5663676,4,16.828,-29.887,0.000,3,1.293,5,1.481,255,0,0,0,0,
1620764485900,443,5664119,4,16.828,-29.887,0.000,3,1.288,5,1.486,255,0,0,0,0,
1620764486137,237,5664356,4,16.828,-29.887,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764486696,559,5664915,4,16.828,-29.887,0.000,3,1.292,5,1.483,255,0,0,0,0,
1620764486833,137,5665052,5,15.650,-30.790,0.000,255,0,0,0,0,
1620764486833,0,5665052,3,17.751,-30.790,0.000,255,0,0,0,0,
1620764486916,83,5665135,4,16.828,-29.887,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764487094,178,5665313,4,16.828,-29.887,0.000,3,1.292,5,1.488,255,0,0,0,0,
1620764487266,172,5665485,4,16.828,-29.888,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764487400,134,5665619,4,16.828,-29.888,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764488057,657,5666276,4,16.827,-29.889,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764488229,172,5666448,4,16.827,-29.888,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764488409,180,5666628,4,16.828,-29.888,0.000,3,1.292,5,1.486,255,0,0,0,0,
1620764488805,396,5667024,4,16.828,-29.888,0.000,3,1.293,5,1.484,255,0,0,0,0,
1620764489058,253,5667277,4,16.828,-29.888,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764489138,80,5667357,4,16.828,-29.888,0.000,3,1.293,5,1.489,255,0,0,0,0,
1620764489418,280,5667637,4,16.829,-29.886,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764489636,218,5667855,4,16.828,-29.886,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764489787,151,5668006,4,16.827,-29.887,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764490023,236,5668242,4,16.827,-29.887,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764490271,248,5668490,4,16.827,-29.887,0.000,3,1.291,5,1.489,255,0,0,0,0,
1620764490523,252,5668742,4,16.827,-29.887,0.000,3,1.291,5,1.488,255,0,0,0,0,
1620764491900,1377,5670119,4,16.827,-29.887,0.000,3,1.293,5,1.485,255,0,0,0,0,
1620764492158,258,5670377,4,16.827,-29.887,0.000,3,1.294,5,1.485,255,0,0,0,0,
1620764493157,999,5671376,4,16.828,-29.887,0.000,3,1.291,5,1.484,255,0,0,0,0,
1620764493295,138,5671514,4,16.828,-29.887,0.000,3,1.291,5,1.484,255,0,0,0,0,
1620764493452,157,5671671,4,16.828,-29.887,0.000,3,1.294,5,1.488,255,0,0,0,0,
1620764493587,135,5671806,4,16.828,-29.887,0.000,3,1.288,5,1.484,255,0,0,0,0,
1620764494211,624,5672430,4,16.827,-29.887,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764494430,219,5672649,4,16.828,-29.886,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764494705,275,5672924,4,16.829,-29.886,0.000,3,1.292,5,1.488,255,0,0,0,0,
1620764495024,319,5673243,4,16.829,-29.886,0.000,3,1.291,5,1.484,255,0,0,0,0,
1620764495160,136,5673379,4,16.829,-29.886,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764495267,107,5673486,4,16.829,-29.886,0.000,3,1.290,5,1.483,255,0,0,0,0,
1620764495627,360,5673846,4,16.829,-29.886,0.000,3,1.289,5,1.486,255,0,0,0,0,
1620764495634,7,5673853,4,16.829,-29.886,0.000,3,1.289,5,1.486,255,0,0,0,0,
1620764495765,131,5673984,4,16.829,-29.887,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764495901,136,5674120,4,16.828,-29.887,0.000,3,1.292,5,1.488,255,0,0,0,0,
1620764496180,279,5674399,4,16.828,-29.888,0.000,3,1.291,5,1.486,255,0,0,0,0,
1620764496396,216,5674615,4,16.828,-29.889,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764496791,395,5675010,4,16.828,-29.889,0.000,3,1.293,5,1.484,255,0,0,0,0,
1620764496855,64,5675074,5,15.650,-30.790,0.000,255,0,0,0,0,
1620764496855,0,5675074,3,17.751,-30.790,0.000,255,0,0,0,0,
1620764497701,846,5675920,4,16.828,-29.889,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764498143,442,5676362,4,16.828,-29.889,0.000,3,1.291,5,1.485,255,0,0,0,0,
1620764498824,681,5677043,4,16.828,-29.888,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764498934,110,5677153,4,16.827,-29.888,0.000,3,1.292,5,1.488,255,0,0,0,0,
1620764499283,349,5677502,4,16.827,-29.888,0.000,3,1.292,5,1.483,255,0,0,0,0,
1620764499422,139,5677641,4,16.827,-29.888,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764499811,389,5678030,4,16.827,-29.887,0.000,3,1.293,5,1.482,255,0,0,0,0,
1620764499895,84,5678114,4,16.827,-29.888,0.000,3,1.293,5,1.482,255,0,0,0,0,
1620764500441,546,5678660,4,16.827,-29.889,0.000,3,1.288,5,1.485,255,0,0,0,0,
1620764500823,382,5679042,4,16.827,-29.889,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764500895,72,5679114,4,16.827,-29.889,0.000,3,1.291,5,1.487,255,0,0,0,0,
1620764501141,246,5679360,4,16.827,-29.889,0.000,3,1.293,5,1.486,255,0,0,0,0,
1620764501644,503,5679863,4,16.827,-29.889,0.000,3,1.287,5,1.483,255,0,0,0,0,
1620764501788,144,5680007,4,16.827,-29.889,0.000,3,1.292,5,1.484,255,0,0,0,0,
1620764502141,353,5680360,4,16.827,-29.888,0.000,3,1.293,5,1.488,255,0,0,0,0,
1620764502392,251,5680611,4,16.827,-29.888,0.000,3,1.292,5,1.485,255,0,0,0,0,
1620764503317,925,5681536,4,16.827,-29.888,0.000,3,1.291,5,1.484,255,0,0,0,0,
1620764503562,245,5681781,4,16.827,-29.887,0.000,3,1.293,5,1.483,255,0,0,0,0,
1620764504032,470,5682251,4,16.827,-29.887,0.000,3,1.295,5,1.485,255,0,0,0,0,
1620764504179,147,5682398,4,16.827,-29.887,0.000,3,1.292,5,1.487,255,0,0,0,0,
1620764504327,148,5682546,4,16.827,-29.887,0.000,3,1.293,5,1.487,255,0,0,0,0,
1620764504657,330,5682876,4,16.827,-29.888,0.000,3,1.294,5,1.488,255,0,0,0,0,
